height,txid,is_coinbase,input_count,output_count
267,ee8a69fe827fa3519b9fe8704eeb5923e655943b21f46f070935f8febbe6433d,1,1,1
268,c3f0bb699bcc8a4e0716de45aef74c40aabeb80f7f00b3bdb45e115ee6f5400f,1,1,1
269,04a0d7c4a8c7a8a0598730f0ebcf0e7bae213576aa104da30d82ea38cc1b34e3,1,1,1
270,746f072f376eb17dd3699c9589e5a020bdde959146a063a3113a0b72767f9b78,1,1,1
271,2279d42002c293eeed5f24f5235ab8c417d6d7995fd99f435664e60a49fb615f,1,1,1
272,c639baa3634a88990d1756a284883ab42b6057a0c3a359fd782e61b64ca0a0f3,1,1,1
273,e3445e3e66b0f7fcf98e7b6543efb27b6bcd7e144afbe0208ca5be0c0390d287,1,1,1
274,9e8c82aed2631cc68d823f7e753b906cf26a5f2d1ce089d147de4d2175cbcb22,1,1,1
275,58bc6146b3977c03d5b89de31d7041b5e52151d36b388c4e55603f5440f45a9b,1,1,1
276,5a3280bf1c7027dd9767a87605d8163c975f3ca684d9fc4449515efc67e98111,1,1,1
277,d9ba6ef4da1415fc845f44364543a7c2b523e1969afa77fd4e76bf558c253fd3,1,1,1
278,004ed5d4e3dbb1100299798bac8be35aad6e67035b227fd913e963f4e08c7da4,1,1,1
279,5702928a472bcf4818940fb65575c9d2819ab840005ab998fa17b1741ed86357,1,1,1
280,a7e36c86964e8c8e796d752129f57d1705044eb3c5cc1ce0a345a219c4732c33,1,1,1
281,b87618c8c871b2566e0dfab21358beab731a47e13e029acc9ecd7318aa73777f,1,1,1
282,bed934e8ab0ce624c5ad6fb57cb71a41546b4098b2feec8faa75944d65cc3586,1,1,1
283,36f436ef77b69423d639aa6159aaebc036de5054a309afc21d4927ae4b5417b8,1,1,1
284,1d282d062f4f90a2663d274c818ad6068d63ae7a13c98bfb79c93207424924e0,1,1,1
285,d8fe27ce8417be1a3fdad7c5fedbf258413a3cffd2035e9c704a22fab0ac915c,1,1,1
286,00ff9e64c9a2e7793e6f8c2b04072b4b22648cdedd46cd1c3ae3d6a23c8ec1eb,1,1,1
287,8e760e3250339c2d14c064082e6d5e968d1d8ce356d40156a965d2790db3b3b2,1,1,1
288,254169b806e05b3b2564127c3d6fb1e16d920bfd76a8b7876e0635fea53138ed,1,1,1
289,98dea46312e3d10984695fc127056ffd266b607ef4018bc65cd9576013a4bdd3,1,1,1
290,a5d3474ea57191b1c00742684448a065d24acf79226b504592db8657dce18d3b,1,1,1
291,eb82621de40f57f1d30612da0054f05e0ea5eb632951a6447098d0de02f7d721,1,1,1
292,5b3f0a651529bde1ea8f2368d631752be0e28d1fd5f287cc86d63ae0983a1ac2,1,1,1
293,065fab4aac42671a74eee036873d71fd209102b0e2c7a0bd5910e1a31d507c98,1,1,1
294,5fd9ffe4c3092162852b3befd8bf1115fc8d5f707d51dacde01e32f586a7ad07,1,1,1
295,7e0112d69dcf86bdbb0fc74243751d7ba7c1984e898685994054c17fb156688e,1,1,1
296,eda65f77e1d65f6c8f168fcfd7c2187db499f5d077027be9f001d0446a9f73a5,1,1,1
297,049fa60fe6206f36ceef739b5c1ef92b330a2c5a32da9e6e0f338133170662cc,1,1,1
298,4c90008a759d98f976225da08edf81e8b80f4dbf399e74d6d7574587b90129ce,1,1,1
299,4f730d9ea9f3217440df67d200d74f49b2f6f5f794674ba3b24b5c905c1c937e,1,1,1
300,bc15f9dcbe637c187bb94247057b14637316613630126fc396c22e08b89006ea,1,1,1
301,a6bfbb7c1fdddcf4a356f0e23a4d141020d6308027c2edc2313ca2399cae2474,1,1,1
302,e3571250e3f925ce7af635e1b049db5a7f3d10ab43f8961b3e5c8d4a8845cae1,1,1,1
303,509cbf04b709f7f643fe71be1a97f8c494fd103bbb06809ac84ec2a4c3332d27,1,1,1
304,59a89b39a39db71b950be0dc8677be71a853260fc0250ef25e71fb0ad8196fdf,1,1,1
305,ffe47b80afe6581bfb31bd0a184276a1c23906d324b56ec2d2a349e115910216,1,1,1
306,c860f14427dd40ca724600f78effce48aa0937e3300946903149276af9ea634b,1,1,1
307,edcf0176cfbb5c2f69f881f921c11405c3350173769a5cf8d10f6352fbecf085,1,1,1
308,06c3a86183a526c1e1f4f3b743471ae08a642b5a0361f639f4f10b60b3a8932b,1,1,1
309,f2d386c0632e927c343cff451a81a8a03eaa6e9316dab79e56d83e218e329bd3,1,1,1
310,c6b6f786bbef7a4b76811360368ed009e33dff898fd0a174a2253d60494bb109,1,1,1
311,e0f2a6a8e73dbdcb500db515e100c86177aba952656e4b2f3c4311a38ab7b77e,1,1,1
312,66b2b260ae4964b7756725729b8b6d56b1d4cd19e3ffdaba2cdbec3babaed948,1,1,1
313,abe00821cc74ba9c323cee4dba547eb101a7848130aa0646f4bdeae37d8b1cca,1,1,1
314,199608a11d1886752321567fefa3f4199ef4fffc72112a40ff69d186a46b0143,1,1,1
315,4db3c5ee3446c90c30841d1c0ae3c82fd7e9b2e870d2e6dc26cb2bfd45b32425,1,1,1
316,7a21e4f7b21ebdcf4be47933e732ad6b2232bce85b7dfc1a922d53363018289b,1,1,1
317,e7caf9a784751643f7b71881aaf96e2b3e041950b42638b4fcfe82ff57ba260d,1,1,1
318,485b1a237ec9ae57051e37ea4f2db852373cef6ed32d7f18869c0359e5972296,1,1,1
319,3c25b20d4959008a6c0d204696a7540ca3e66f6ca146c69230e3034c67781ac9,1,1,1
320,6a71cea2c4e66ea163932b1ea199c1056f6728f3e1287946ed2a0892b918bf0e,1,1,1
321,295fad4bfc338409b3fbce82f53a2e6e16a627475dd9aea38d856fcfa0228753,1,1,1
322,fc0d1d73901ee27a693e55959f5e20fc913bba86e336a384def3210684d9484e,1,1,1
323,46b82623f888167d7dce3ec250aed703f5e2cf4b2b3737803d23c5be9e2136d0,1,1,1
324,9350f8022ba85d248c58719692d374e0198689b84e8f2b108760be4c6d78a01f,1,1,1
325,5f24c920f03072d0e021d1130b6714ecaa3c2c82ac220bfd96db68922675a82f,1,1,1
326,cf0ce82b3cacec1b56c157dc432c234a765cf47e6284bffd930bf50964728b16,1,1,1
327,58becca2c848749afc28feba09088b6dc2968a95be41f2109ded23be0fb8ad75,1,1,1
328,963f584442e40298d9631f4b03c90e6bf4be6c934d7cea764848e1bd645de5cf,1,1,1
329,04256336e9287f3b46508888cf3539dc0ab2fc8803cbe9668749fd18fc5dee85,1,1,1
330,0b885d4090e4874d8abd274a722c9c2dd08c27ee92f385cf786f0a3833c79882,1,1,1
331,ace381ede0930705a2b99f836fae6555872297fb8167b59d153de387160d4d4b,1,1,1
332,c21ec58e759f197c12d5701c1bab2df8639d2d4a2b1715d98eb7284b82c7dfd8,1,1,1
333,38b5528efdf657b6be24e80e57bb097e65bde74bc653c8f2cf0b9bb6bba51d1d,1,1,1
334,520913b56d1afaede2eeda719e81b5b85ef943f0ffd6d367848c7e83063180be,1,1,1
335,c2b03396c3e8b17a6392f9c9994633ba04bbde60328dfa63e0d1a69cc75bcb1e,1,1,1
336,1e3d32020b8dfb2b46adbf9be1a006b45b056e14874114bf0253acc4e39b411e,1,1,1
337,2902a7464e53e63787a6ad8fca1e4b85b566bbf0064bbf28ce1ae183ee84d791,1,1,1
338,66b5989a35a9a50b63617b5d410a6376e2df36fcd6c8355a8b8a56c568c3113a,1,1,1
339,256e2b962c907444107d36c26f03ea2d47a265bcd3a20d9bde43203ef3ce1649,1,1,1
340,9dffd6b18857fcde50faa1d4f328d5e84af7ad671adafcdbcf7d1a7d566e78b7,1,1,1
341,2b2a848c2224f3c82c2d09f9da4082912037b30a74afa031f47cad49363cd509,1,1,1
342,88d5c23cdb2843057397159dddfefbab00da2b4a4f94a45ea5679bca2e38f009,1,1,1
343,e0c91e7218e8caa0b339743b426825c0092845c7c24415290510d735870c45b9,1,1,1
344,ba3a782948227ab5343027f94df1432d6571268912e208b843c783d9726c7b82,1,1,1
345,e9b4eadacc081d16f38cedd90c5a08444caa904e11ec66f056019f4449239e9a,1,1,1
346,af0b7b63af0ab11048aa6df0ceb0e82a94a247ddc9db1b0ef5c512ab2b60e27c,1,1,1
347,9ca6cdc75db707190ad5dd1286a1969d543474dbc16ceeca22b4b5d841771716,1,1,1
348,9240bc95f391ea1730d8c98b660f7e98fcdbcf84435fd839ee95a83bdfcab0bc,1,1,1
349,2053541c3f536a401ccf10b58637168cbccfa040db3527de32b24a4c2178b373,1,1,1
350,272da16bce9a03c3aea2b294616e8e72e45dd29557938c10ed0848e62ad76018,1,1,1
351,7bb7e39b2db8ca464db731ab5ce9cf8da82c57f85a97b1469646512ea120e736,1,1,1
352,4c4c29d07679bfdad5f037ba429419d206a656782d5aa88ecd728a0033ac1a67,1,1,1
353,cfca74c0c3b1f8560fbc3866915a161d4fc1c03b85acb9ef3a8bef9c632e0410,1,1,1
354,987ab2614f1d64bd6315a5e76ca3393716b77cc523be7356d264ee2d9b9b970d,1,1,1
355,3caf7b5832b0be3621ec166a3560e90bf267485a987f6d3e99b1e142497f2ae0,1,1,1
356,7a7bb9e41b524e03081b8114762b3138bd8d0ae7f2469ca68d0d2f5967b894d5,1,1,1
357,2db69558056d0132d9848851fd20329be9cd590fa5ae2b3c55f58931f42e27f7,1,1,1
358,8e14057a94ffefff7dcc9e8ab9c9f7090ab3877d8cc918641af2a76e1df5b4ac,1,1,1
359,6959b3dad2d2c20625013a464b5acb2442da2096a1243e0034e1e5a984b1e10c,1,1,1
360,264299886446921c89e598ec2b1ec3eab6a2c9b0235b310ff513a039315ff721,1,1,1
361,b2e862f2cd9085afd21b5b5df86598c2118a33eee8ac773c01c67026b57b2f40,1,1,1
362,ec524d8c32fe505dd07eee134d45ba2cedadbce2d77a75dbeac91f1228917203,1,1,1
363,94d1fb56b33424657ca086d8789672ad38cb7ce333da642b9f38568ad3576845,1,1,1
364,306eb738d2d0cd1f287d919302c8edd5114f03d2ec63b129831b1676bc7f2b83,1,1,1
365,63722234d931137e97fbd0e76ce4d0b5493cdfd6296fa1b534646c3e61480946,1,1,1
366,5131177fea9b1937808d86509587ab3a2de0adc882085531a63dc826cc7618c2,1,1,1
367,c0ec5046f2616b7562fcd2b0b9bcbad187486bae9448dc6b49362175b3a1c5ef,1,1,1
368,4a91dc63def53fa07da7f292ca85e221dce97f20f78f41d0a6b0aa1c77021913,1,1,1
369,c8c63477f4c63eedae8375b15a11f485fa36f48a0b8a2a1cedf4add92e1627eb,1,1,1
370,8fe8898cda7e9cc974804cc565a08ca62ab5df4fca8245f3474ec5a8ef5a71d1,1,1,1
371,1098da43c20a1e1bdcec45ba53d56460bfe85f4ccb2d63418cff7d18b70afb0d,1,1,1
372,cc1986e44472170499f108be5691ecc7008cbb5ddadf643b13a2becb56f85c5c,1,1,1
373,a19e4d81067330d49611e94b7046962a259ae2954697d9287de1ddb2046c81e6,1,1,1
374,3abd3ac1b6062f6393e0c62b4749f38a0acd8e7fba7f6702768553c545655771,1,1,1
375,bb8b5ef6ae34dc5b05089fac252376b871c71f820ccc624ed37f3289dc56cfea,1,1,1
376,54fd10b70a3a512cc22918142a46efd046e406d965d363495ea78a418e0e44c9,1,1,1
377,fd1dc8f8f2c916af26ff6dd83bb6c2cb209cce0299061dab686acffe67b5588f,1,1,1
378,61d8ffab3efc5d3c107d8bd219c1a00367e386e0a8d625f2575007917619fe95,1,1,1
379,f1b82a8d9b758c3434391b89dfe44b1606a755ec2744d1570beee37efc7fe509,1,1,1
380,1d2d4ff87874df163a3ad7d7657f075b6fc97f99537832ab64a4072d1430b386,1,1,1
381,253c15199bbf9b5f7138984b052be13fc59668030d049734792c7fd821e096ee,1,1,1
382,20ace51d65bf8324c4f7861eb3521d26732fba1f8a2c9d30b50462c2e8cd8796,1,1,1
383,70139795c7d79f2205ebc0092bf0aa19a0ffeab0a6fa0416b986dfb3c3d03fa5,1,1,1
384,2e3b0de1b9a3aa0079751ef19453acfe929805ac18a5b42621186c6b5312e877,1,1,1
385,d967e6bccb5d3e9db00ab9cfe799b92962afde0f6d3af9923052e21b55605f03,1,1,1
386,f605681ec24a0545f24cdab7455612abbd3cb53ea883e014a549af808c4b1541,1,1,1
387,8d170388714900046ac643f6b5440edf144cf75cb2161b27e4c2a03917e7ce76,1,1,1
388,287d7292d35489fdfc814a11c35f1c7d34847e0fca849c5e96fb26b479da50a2,1,1,1
389,cc4e08387b763ca8dbfc28054f9f6be626d0fd1797f1eaaf8df0cec90cfcd0b6,1,1,1
390,04580a0ceb45410a243fc3744126a293cde6cc4063723a6b6f269e2f83d68c0b,1,1,1
391,10c712c4ccd418e1c1684cd1b4cbb83d972d33c9da873436a5632fc92c45b4c1,1,1,1
392,203c52303fba40a9eec5721b6c87b37639f5505bef1b53e36613d7c3bb4c9674,1,1,1
393,fa0b74cfce692a7aecca56b2ea011fda76948ac6f157ac8d079400225884ae1e,1,1,1
394,b550304180c25457c810707c5fac13398a8c3abf56871e4cc4e4804336768b5b,1,1,1
395,c3ab7fdf83633f9035aa56a72353519db20107f9ea9552b75dde973cad547f42,1,1,1
396,1235bc4984c505e2d9fcf3e83b65d2fbb42bdb1605f756e312bb49654724ded8,1,1,1
397,8003caa9beb909f3f11a00e6532e1f161ff86b133ed186efbe101a5c8b2bb265,1,1,1
398,c056d48ae983586d78b51352c7d689db7c33acd286958301a5ec59e3a09ae016,1,1,1
399,d9ab16fd9a8a5758e9a276eeecca67f232daabd6a603c8c6a1bb0b99c542163e,1,1,1
400,ec2ba1a3784dacd6962d53e9266d08d6cca40cce60240954bb3448c6acdf568f,1,1,1
401,fd6953adbacc06f9465fea4812ba82ddfcfb1a0254f4e63619f54cf2d60db0f4,1,1,1
402,6564bbc764f693e45d0cc173e3b4b4ff20244e9dd6226fab1e3a3a9bcb3e1e5a,1,1,1
403,b1d9ceea015b06c8753f48c0a04336719f00abbcecc5c1ed11a5c3005c587a0d,1,1,1
404,f5fe20fadac94288a0ed18a2b2e181471e6b75a023b7b2f88dfe4bb8667c6437,1,1,1
405,9339603183ff7a267eb4fa98920097979520a6c400bc771f50cb81de1b481867,1,1,1
406,145184076b0902e61454ffef9a43c8bd3a3d3d8ea34bf3facc6c21138a74e68a,1,1,1
407,0b086abe2602f870a2d93ed496b0558d5fc349c4504eb0d474cc4ca99b4b1308,1,1,1
408,fcb92c7d90a54b009c3707fabf8d833f1e6544dc51121576cf497060cdd7e6a9,1,1,1
409,42c8a250c0512d2b2e439391a66874684e1047325eab8cef8f786e82fb2abde0,1,1,1
410,80243f677ac731f4dd97e345832e41995cc11e90fc30b83806ecb470be1d6280,1,1,1
411,41fca09f4bba706f1ca59ebd601fb5ac18c37b4468cf98fa008a00118d241a68,1,1,1
412,be4e4a6dda8d5d09a649606bcda395d39b7f674ceea00af7159a49be6047807e,1,1,1
413,83ebb2006c7978e45508b6f0d75dabc3391610caf5d154a803394d1b9d6700e3,1,1,1
414,2ff4eef34690b1c8c69aadd0d2ff6d8b5507829a3806e584811d78480aa79dc3,1,1,1
415,9f53223f570d2a5434d3a1b5b2ccb969a312618101f8e1808730f55d97a854e8,1,1,1
416,07e014b69ada903a5fa33f841dacaff680a5cf72f4eca8997484aa35270f1ed7,1,1,1
417,193b51cd0c5a44bf6593e69fea91e9ddd311f610c5c23187552e3347b275b81b,1,1,1
418,6bff10c43dcc68b5e19eb6da2d57a2237cabe57d0b54f7a1253218d58dcc4664,1,1,1
419,1744372990897f287c453bbfd79017fc88646e0c4a973093b953b34b731785cc,1,1,1
420,8b32326c4ef9354f21658daf69e03deaae5b7c1109f6feb9fcb26b7bb5226851,1,1,1
421,9534526df583cf138e928ac6abab7a5b756eb7b9f143b2763c635db600626bed,1,1,1
422,28b48a417b03e297982e310534950cd2c82e67703cd0040855df9b7902ea2689,1,1,1
423,c46f7272714cc9b84d99795871b3a40e04fe0fcbca4ca1cc890c1724df965252,1,1,1
424,614b9dc455514ddc167bac5c089e0e17c49f310c8f58c051816b499049ee9f32,1,1,1
425,453a04de93a860a6ef92634f57bc44cf20772f720255b1294e29874bfe0555ea,1,1,1
426,c1f36c4a5668f1037a23a9730d645f850b357ed1472a798659cac30b07521be6,1,1,1
427,a28f94fcede8dc3ff5c755d86598e2680b377a772c25049fc62f87684d310e91,1,1,1
428,b4afa9db78f78a058378583af3d5d58c054f9550e59e0409283578049ac9e5eb,1,1,1
429,d4742a2b7d439bdcf69b447f21b1eb7d5a4fe7d4581fbbb7374fb435e1360808,1,1,1
430,9bd57fd34e6fb575b09572d9801a2239d95d2608010ece2c8a2abf661a72fde4,1,1,1
431,b6c967d8f3a3d5fe859a12e9f385531655c2c457326845065fc3942da9e19920,1,1,1
432,0691617b74805f5ed8b035632972e8ec8871c0a001df458ed38f5f1d16865e26,1,1,1
433,a94ce7bdfc2204c25fbeae8a66a82d6cf5a276f295c9995820f4621c8587022e,1,1,1
434,2c84f9d7ace7f1a0b635226a0c2954ecf89cbaf5743f188f69b90082730293af,1,1,1
435,fd0e8bcfdb6deeca808864c6531e172a777ba0beb10a23265b1b2db089415089,1,1,1
436,4f70d8fc8f818d29ea962626192f4a7a09a114ce7806db4a3388cf63b7d8cb90,1,1,1
437,3afb973177f5fc9a68036d1bede0cb163487d1fbd5c8973db7a1cbecacc5a714,1,1,1
438,f6e79a60ead1a6b74d70e46cea906b46f13f39773a691a3d382ca585000e11ad,1,1,1
439,729c429213b0de74f61a89ad7da09fc63143e16c7738c1b59130f283e4991dc9,1,1,1
440,3bb1fd25f0276d477e1a19ebc00688a13502658ee0b84e303890dd02c571c8d6,1,1,1
441,8c9296e4ea6bca8ccb401cfc0beaa532407f6100e75f3a4a7d91b3a1bd58c02e,1,1,1
442,a739f9909bdf50466fd746e42394fada8e245f29e6f5747fca0a70dec470b75f,1,1,1
443,296590fecb1e02811be6c620e6539c57b57bf7184c090ccad4acb42974aca60e,1,1,1
444,ba4a9246d9f4471c59cf51fe4cb597cf1c63a3ddd17c0d8bfde3a6a0610e5699,1,1,1
445,331ba5665931e132571f1a337407add0f71f200d8644c5a4e8fec0d4490228ac,1,1,1
446,d56c79e679b225cbcccdda810c704ddb45d3a956c0ebe2ac318d7954c5f4c24e,1,1,1
447,4c8093cf8c6e5404bd4448d98d576c93d7ff0bd51a2d9a679a604e731d33df13,1,1,1
448,e24e056b0d537404157a885d24606d0e6d130d1dd7b5d85dab6603cc7010cdd5,1,1,1
449,8a2f01266ab585b8ff60e2c7a512cc5c4e6f171985ae7ff5d0c8e3280328b3a9,1,1,1
450,d8bb7a39f85135c14c37c8d370c97d642b907a791dd235793061e86e094c8d96,1,1,1
451,641518afe1f3203694a0ded508b5520f924ecc824c4137195fa7d75d1cb517fe,1,1,1
452,59bb9a65d1d533803837721e8a028470c3094d0ccdbcd9697af2eb855a1cc183,1,1,1
453,f2d07f94821a46246cc6b948c6b865cb5ef7f3042f861030cb2d717f63012cb8,1,1,1
454,80ec89837a388421e81d912b9e695b7920990dad85956ff5bc484ce82b19db6c,1,1,1
455,cf2cb5e3b40ff2440afc5b6be6b16e180376dc2434c1bb651cc024db1488d1b5,1,1,1
456,db9f7175c83f7a50a6449f9b1960784067c117c401898bed79da7eafa8ed0e73,1,1,1
457,7addbd5badcc73271e3094fb5cdbc864efabd61a91562385493f9a2872fe5345,1,1,1
458,de977a67fb37491a3b6909aeb137abc9750f469dd2fd7d3ed5838062e883be93,1,1,1
459,22fdc90e3eab5e4387095c799e81f9e5791caba5f865954bad77a2c04737e7f7,1,1,1
460,eff56a0127c9262d388864bbbd7111c5ccb25241491163f876c62b25ba8e5baf,1,1,1
461,9e01daccf3280ab1663fbbb34e7b798acf488d23eb4d60f0176b6c9c86ffcd6b,1,1,1
462,060c1c42cd25e8e929d032236478d864a9245e19bed417c0a839b4ae831b83f7,1,1,1
463,fab941c771959a1addff9c57482b40d557ad5d3d141ab11b82daae3c07e1264a,1,1,1
464,3745d12ead875f761697c23f8571ad8e74b065349864317fece3f96512b160e5,1,1,1
465,ad3ad5d08e433103e0be2ca5cf8159eb8d416a37edc45fe0dd9b3bca221ae974,1,1,1
466,86d0a48fc8aa2e15e761f41193f4be24fccb7527744ef70c2dcf23e7115cc413,1,1,1
467,f25fcf86e79e68dbc3adb583e50b628e793bfc8ac37141157b9b92afac07ca4a,1,1,1
468,d20e7764ed067cec8805443b0817a9948952d94bbaa7770f689925c40bfdcc4a,1,1,1
469,33db652c79452f6fdaca7e073eab0319829125e71e5a5e8ccb837091cb788e47,1,1,1
470,8def47739d3cedc44c4cb8fa229f81445888eacd062ce31f28cbdf1aab52cba1,1,1,1
471,3f6f06c81e268c6f05e3a2f1bbf22775415653c42491eba360b131de5888ed91,1,1,1
472,c14e72a67dabbcae60c8f42d2d52e62888d4a61756a977039fb8cb12193ed8a5,1,1,1
473,3e753e2eac1e76a9cee0196ca74d10ba9d2bf687e95bdd244333cddf259ac980,1,1,1
474,aa8628f83ff173c29006a75e344dc0b1bbad9a3cd02f33343d9a3581ae52f268,1,1,1
475,8cc859fd41a05ede4b46f800042d91194ab0c66677d44bba0cbda61746174ccb,1,1,1
476,dd98d02d478e3489fc0e0b48b879239768da395fa015e382ccf71ac821b15a6d,1,1,1
477,0b545ad147e3d518c538d20d4c1ef574fee3706c0ed52575c43f03c6f20d511a,1,1,1
478,443ff5269a744272769e03fbc0d8db6f2201f1db65c703bf037f4e63f53d889c,1,1,1
479,c0a467a775d0923607f2fb3e066f8f93492817da1d4994a0c5b35935f6302757,1,1,1
480,fac56c7a1ba0252b7e32d792f0f3d16113800175e1dd493923a8bea5f3601596,1,1,1
481,49c28111bd99ecc06a5310d3c84ca6a09684d50bf6057e559d84d78067ec47c3,1,1,1
482,b329818e8d651e98d97ca43c55af62f9eb901141138255978c435b45023fb7e0,1,1,1
483,39ed112558fd501424e3b33bbcbf853ef9f24536ef0f8e6fbad2f5c5098173ad,1,1,1
484,9701619feba0aa1158c4bf7626a3774a050b5b3d3ce51d5156c6eaadc899ed2f,1,1,1
485,5b24dc42ca0b4e488e90e792b52a32eb5749b3c762cd377ddef24ffa885e5f30,1,1,1
486,36292df396be05354a267d3dc8d9895fbac2d88b65122c97ba8e0bd3c2946054,1,1,1
487,491daa5e476f3994cf533fc98bc8235faf36237be41c242eca1568c86f9ec99a,1,1,1
488,6d5dc1792e1fae2b0a2f51491ae97da30c477fc8eecd0e1b2d977650d74dbb67,1,1,1
489,baec98f293455fb31e899fb2c5bfd290adc35e37b0083e1af067e781fdf3310c,1,1,1
490,54d5c9c1d183a33f02d77f7a3c92a640d1721227c8ca476489bdd0b9b81ea3ae,1,1,1
491,c8b60292a8c72eaf7184bc6ed770076527a5960d0647ae9fe896be0c5a1fb2cc,1,1,1
492,fd65bf41342e136824478ff793ec6af047e30300b25e3a5b5e8ba662a9ecf29f,1,1,1
493,8bea4c52e497aac81f3c6520febe1a2bff73dfa04d89855c32f4f5cd27d564c4,1,1,1
494,1ac8783028a63fa8b36ade0911bb0fb7655c268156c38a439cf1e8f6cfb2c585,1,1,1
495,d2a17dd46af545946132b7b6107b93f534483d79460c3dd23a26c68b498fe0c4,1,1,1
496,77dfc2fe598419b00641c296181a96cf16943697f573480b023b77cce82ada21,1,1,1
496,a3b0e9e7cddbbe78270fa4182a7675ff00b92872d8df7d14265a2b1e379a9d33,0,3,1
497,5bf65baa0bdda46e32f558cd0172c0ea4b9ab5331f19467333c3c8ad665bf33c,1,1,1
498,354fba7bef9a8ff42a99b3b5776ba2970bd04efc4c3ec9796b1aaddf485c7808,1,1,1
499,4276b897239b3f35a0d341ed09f7b8fc33da58ca2a641d82681254ec4efdef43,1,1,1
500,04857418393e77f8060291bc2faaac30facefbfcd50f1f64df4e2dc2b5f57ecf,1,1,1
501,cfbba5a04f23049b63941e3ff5d57aa1431671281f2e3ade1a7050ffdd284377,1,1,1
502,996d3bc5ae6e16df53ab73abce81792c8415ae4cf04b148f5a9c79bcb41e21a2,1,1,1
503,dbc96d6c55bd74f37ab8d6383ca7b80d9b243297d779ceeabcd1d55fc5cc4a8e,1,1,1
504,98ad3272d2c9a9ba4ce0a288f6e9dbd18093e9c1688a8652ee8d7ee3efec5c8d,1,1,1
505,6ff777142752ff06562e95e172c521755756b7045c76b987ded82d8d8b4436b8,1,1,1
506,282b861e411dc3b61aa06e9e13abf49bce5c571e21a19c37f738244cee33b778,1,1,1
507,a85fa3d831ab6b0305e7ff88d2d4941e25a810d4461635df51490653822071a8,1,1,1
508,887f8213b539413dbf800badd76d0356ed8b2bc2c5d23c8278fe68adfadfdaf5,1,1,1
509,ff3dc8b461305acc5900d31602f2dafebfc406e5b050b14a352294f0965e0bf6,1,1,1
510,6cbc46177c0501f9eb799517a41d567856e9153378972fba4cecdeee0913c85f,1,1,1
511,58cd41b9ab6ef3c2daf1314392115f3ec60a40bfbd021648377fa70b859dc506,1,1,1
512,a977106260f6309232b205e87de99e1f9d892ba8d52c0b46d8024e80ce03f14c,1,1,1
513,6da8ff544be18224705db9dc0156c47d52d05f104986369a9b9d50959c4c8171,1,1,1
514,d9df26d62a3ce4855f3282462ba5581b23dc51ca3595de810115c0e7176722d3,1,1,1
515,feefc021e27b0df4c49166cb736748a9b964afbd566e40f5783c906309473f48,1,1,1
516,e5896c93c4c70da1d605142231b54babe359edf196beef06fff026a87a67efcc,1,1,1
517,6a0cfec3af78e3365004d12f10ac35b6d7e87bcc3730be3d0b80e89fa3ceb6f5,1,1,1
518,be0d66ff141aae1d4787b40c99f1f36ea717fd293b240feb001c32e8fb48ceb7,1,1,1
519,97deeef87d40204aaa406dc31ff3e051ae85eadb144e3820dbda2a9106bd084d,1,1,1
520,156513330d84f34e4d45a5059872cf1b842bc7c42693e4e13daf0763b9c02e57,1,1,1
521,ade2de2bb77312dbd4ebd7171291701010c0f935e985581fd777da7281901bbf,1,1,1
522,246ca5a606d85731d2df876af8624f89c05fdb45d07d5aa106ec28920a77f358,1,1,1
523,5f2619474282ce60491d61026fe5a87c985be35774723b1b91cc19d331db59eb,1,1,1
524,52c81ac33227ec10664ba42b9869fcbb2ba74310e7df9ea972780ac04357d029,1,1,1
524,d71fd2f64c0b34465b7518d240c00e83f6a5b10138a7079d1252858fe7e6b577,0,1,2
525,1dbbaa8018f395543ffa7d6efbed0e5fa0a5b139f7d1bbabedc10c321b9ab64a,1,1,1
526,6de985374daa7c0e165325d8a1d28173bcd50a89e4146f1c4f835699a77e0ebf,1,1,1
527,93cf438aeeea91177da3736dc9939ed59e73a05b5ebb0ffc5ce326d0336ff5fd,1,1,1
528,a320989b6e71abecdf7faaa0e2e8209a71c8826e1733228e43a96cd26f57b1df,1,1,1
529,3001cba440bde20f6b65437f5e9feb7e55d306b8e7b28d9fa27d7f44ffd66e2b,1,1,1
530,1c914135ea7443721a5c2c360b83f0f8e165fc7743292f9ffa98994f2c2ed64d,1,1,1
531,6a88880a33d8b5915704f921583189270381f85eae48087f7790aca5f291bfb2,1,1,1
532,54a88c0fb7e8879452acdbf9318120361189ca36154f14322a4b6dc127018906,1,1,1
533,30a915d2818deb5aabd7d6c337ee152f572043354979bacc1306e40cbdaa77e3,1,1,1
534,ffeb626a814334761798b3c6057d0952926be129c01778ad650829640522d3eb,1,1,1
535,15b81bd56b6ce291682bd5d9fbe01e7a75b8228c2e3902cc87b40e16b06505d1,1,1,1
536,3e87afa83283b05eb50dd5a6a124501ce784265022906c3245e2646396180236,1,1,1
537,0b9557c218e3d6377acbfcc056b7562213c9d71e0b43059edf88b424ee880465,1,1,1
538,47059b8be91745149780c92861e30c3d1818fb7d0e3be03487aaa251ed9ddc47,1,1,1
539,40a6e22c4aad609b30e35b4dab23c7aad1b8e8b52e9e409b281c774d1ebeb689,1,1,1
540,0fbd859f087df38c6dfd5ae638be50a1b93fe210fcf50b3aceb324b3971e0340,1,1,1
541,3f5d810e62022ae5c3cd46131a2bc64cf92a5a9b3b9ac316a814bb47507616dc,1,1,1
